0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5926405191421509, 0.08330422639846802]","[0.594363808631897, 0.061790890991687775]","[0.5955636501312256, 0.061298221349716187]","[0.59688800573349, 0.060753483325242996]","[0.594434380531311, 0.061798758804798126]","[0.5956889390945435, 0.0611661858856678]","[0.597214937210083, 0.06023105978965759]","[0.6124382615089417, 0.06501048803329468]","[0.6163815259933472, 0.06130368262529373]","[0.602419912815094, 0.10285119712352753]","[0.6022971868515015, 0.10243476182222366]","[0.6373972296714783, 0.1866757571697235]","[0.6850612163543701, 0.16900962591171265]","[0.6683561205863953, 0.3635118305683136]","[0.743147611618042, 0.29020440578460693]","[0.6105327606201172, 0.4090556204319]","[0.7039808034896851, 0.35921749472618103]","[0.5945340991020203, 0.4320615530014038]","[0.7032825350761414, 0.3771976828575134]","[0.5943073034286499, 0.4200776517391205]","[0.6871795058250427, 0.3704288899898529]","[0.6002358198165894, 0.40890684723854065]","[0.6862968802452087, 0.36780810356140137]","[0.6956754326820374, 0.5120387673377991]","[0.6895475387573242, 0.49287644028663635]","[0.7212578058242798, 0.7323442101478577]","[0.6261863708496094, 0.6288548111915588]","[0.8027945756912231, 0.9069186449050903]","[0.7030594348907471, 0.7537584900856018]","[0.8295077085494995, 0.9274877905845642]","[0.7183118462562561, 0.7722625136375427]","[0.7697130441665649, 1.0006482601165771]","[0.6794657111167908, 0.8246988654136658]"
"[0.618725061416626, 0.08637799322605133]","[0.6205632090568542, 0.06154122203588486]","[0.6212504506111145, 0.06129428371787071]","[0.6219884157180786, 0.06111397221684456]","[0.6222537159919739, 0.0606047697365284]","[0.6241506934165955, 0.05958550423383713]","[0.6262587904930115, 0.058432988822460175]","[0.636747419834137, 0.06643976271152496]","[0.6419081091880798, 0.06132661923766136]","[0.6260032057762146, 0.10594919323921204]","[0.628204882144928, 0.10450666397809982]","[0.6596275568008423, 0.17827750742435455]","[0.7099966406822205, 0.1648283153772354]","[0.6768134832382202, 0.34936386346817017]","[0.7694758176803589, 0.2896435558795929]","[0.6394819021224976, 0.40586861968040466]","[0.7257617115974426, 0.3570529520511627]","[0.6295241117477417, 0.40746790170669556]","[0.7229056358337402, 0.37653207778930664]","[0.6309488415718079, 0.3915155529975891]","[0.7134230136871338, 0.37032124400138855]","[0.6364401578903198, 0.3873511552810669]","[0.7137616276741028, 0.3656665086746216]","[0.7086695432662964, 0.5095621347427368]","[0.7152005434036255, 0.49587422609329224]","[0.7606555223464966, 0.7409141659736633]","[0.6337727904319763, 0.6197866797447205]","[0.8490039706230164, 0.9065766334533691]","[0.6928910613059998, 0.7813268899917603]","[0.8742517232894897, 0.9193675518035889]","[0.7119408845901489, 0.8110606074333191]","[0.8332136869430542, 0.9995645880699158]","[0.6544727087020874, 0.837457001209259]"
"[0.6379656791687012, 0.08125679939985275]","[0.6395430564880371, 0.05681528523564339]","[0.6403639316558838, 0.056595299392938614]","[0.6412512063980103, 0.0564187690615654]","[0.640766978263855, 0.055714819580316544]","[0.6424379348754883, 0.05459890887141228]","[0.6443583369255066, 0.05331805720925331]","[0.6573480367660522, 0.06156141310930252]","[0.6617432236671448, 0.05587568134069443]","[0.6450566649436951, 0.10147504508495331]","[0.6464685797691345, 0.09968674927949905]","[0.676940381526947, 0.1710204780101776]","[0.7282794713973999, 0.15747611224651337]","[0.696053683757782, 0.33890441060066223]","[0.7897406816482544, 0.2589109241962433]","[0.6612470149993896, 0.3714633882045746]","[0.7519880533218384, 0.33937156200408936]","[0.6499831676483154, 0.37382689118385315]","[0.7506327629089355, 0.35920852422714233]","[0.6504701972007751, 0.3572517931461334]","[0.7425211071968079, 0.35398179292678833]","[0.656020998954773, 0.3546106219291687]","[0.7399806976318359, 0.34974750876426697]","[0.7260028123855591, 0.504247784614563]","[0.7254047393798828, 0.4895347058773041]","[0.7759556174278259, 0.7262557148933411]","[0.6386991143226624, 0.6163395643234253]","[0.8771350979804993, 0.897182822227478]","[0.6786164045333862, 0.8064618706703186]","[0.9067654609680176, 0.888729453086853]","[0.6947775483131409, 0.8457171320915222]","[0.8803818821907043, 0.9836024641990662]","[0.6239269971847534, 0.8391310572624207]"
"[0.6547045111656189, 0.08988609164953232]","[0.6553729772567749, 0.0639340803027153]","[0.6559152007102966, 0.0635356456041336]","[0.6565679311752319, 0.0631943941116333]","[0.6570671796798706, 0.06245921552181244]","[0.6588008403778076, 0.06100181117653847]","[0.6608413457870483, 0.05945631489157677]","[0.6722851991653442, 0.06572791188955307]","[0.678402841091156, 0.059495702385902405]","[0.6618195176124573, 0.10756485164165497]","[0.6642810702323914, 0.10514810681343079]","[0.693597674369812, 0.1695394217967987]","[0.7499438524246216, 0.15591980516910553]","[0.7167021632194519, 0.33229222893714905]","[0.8086099624633789, 0.2547655999660492]","[0.6757031679153442, 0.3718074858188629]","[0.769403338432312, 0.3397071957588196]","[0.6630562543869019, 0.3786220848560333]","[0.7674345970153809, 0.35995787382125854]","[0.6618319749832153, 0.36263182759284973]","[0.7597533464431763, 0.35439786314964294]","[0.6684660911560059, 0.35862061381340027]","[0.7581812143325806, 0.3498625159263611]","[0.7332382798194885, 0.5025152564048767]","[0.751032829284668, 0.48833486437797546]","[0.7822514772415161, 0.7206534743309021]","[0.677275538444519, 0.6176959872245789]","[0.9020195007324219, 0.8506472110748291]","[0.6760697364807129, 0.8298905491828918]","[0.9329568147659302, 0.8296104669570923]","[0.6884114146232605, 0.8801997900009155]","[0.919873833656311, 0.967448353767395]","[0.6237722635269165, 0.8363996148109436]"
"[0.6625314950942993, 0.09421045333147049]","[0.6640663743019104, 0.0686817467212677]","[0.6651749014854431, 0.06775788962841034]","[0.6663607954978943, 0.0668259859085083]","[0.664844810962677, 0.06784773617982864]","[0.6664324998855591, 0.06633258610963821]","[0.6681430339813232, 0.06466345489025116]","[0.68167644739151, 0.06789924204349518]","[0.6847952604293823, 0.06339778006076813]","[0.6721468567848206, 0.1096428632736206]","[0.6734464764595032, 0.10807956755161285]","[0.6990079879760742, 0.167125403881073]","[0.7611917853355408, 0.15716582536697388]","[0.7263004779815674, 0.33187901973724365]","[0.8166540861129761, 0.2552978992462158]","[0.6903196573257446, 0.374563604593277]","[0.7779048085212708, 0.3440612554550171]","[0.6783550977706909, 0.38558217883110046]","[0.7703311443328857, 0.36861652135849]","[0.6761623620986938, 0.37001410126686096]","[0.7633350491523743, 0.3638405203819275]","[0.6813637614250183, 0.3655105531215668]","[0.7638248205184937, 0.3561210334300995]","[0.7387668490409851, 0.500831663608551]","[0.7619274854660034, 0.4862837493419647]","[0.7735952138900757, 0.7212131023406982]","[0.6994879245758057, 0.656947135925293]","[0.9085830450057983, 0.8069508075714111]","[0.6766103506088257, 0.8436187505722046]","[0.9389083981513977, 0.7721481919288635]","[0.6833846569061279, 0.8880396485328674]","[0.92975252866745, 0.9432016015052795]","[0.6212912797927856, 0.8351653814315796]"
"[0.6591368317604065, 0.09308195114135742]","[0.6611713171005249, 0.07103574275970459]","[0.6624352335929871, 0.07045815140008926]","[0.6638956069946289, 0.06976603716611862]","[0.6615776419639587, 0.07025252282619476]","[0.6628662943840027, 0.06924179196357727]","[0.6643229126930237, 0.06803108006715775]","[0.6793192625045776, 0.07152635604143143]","[0.6800029277801514, 0.06901243329048157]","[0.6685803532600403, 0.10790400207042694]","[0.669005811214447, 0.10646142810583115]","[0.6973589658737183, 0.16739900410175323]","[0.7527013421058655, 0.15707820653915405]","[0.725450873374939, 0.3286536633968353]","[0.8055825233459473, 0.2554232180118561]","[0.6888959407806396, 0.3950926959514618]","[0.7787454724311829, 0.341047465801239]","[0.6774915456771851, 0.41305360198020935]","[0.7716571092605591, 0.36898770928382874]","[0.6728991270065308, 0.4010794758796692]","[0.7646113634109497, 0.3656412661075592]","[0.678722083568573, 0.3940349519252777]","[0.7648505568504333, 0.35656458139419556]","[0.7363725900650024, 0.49299129843711853]","[0.7591644525527954, 0.48269936442375183]","[0.7424906492233276, 0.7057969570159912]","[0.7110907435417175, 0.670134425163269]","[0.8925294876098633, 0.7727628350257874]","[0.6784968972206116, 0.8619627952575684]","[0.9144126176834106, 0.7430379390716553]","[0.6848401427268982, 0.9112623333930969]","[0.9225791692733765, 0.8959884643554688]","[0.6289345622062683, 0.8561041355133057]"
"[0.6478039026260376, 0.10360638052225113]","[0.6501712799072266, 0.07944869250059128]","[0.6512565612792969, 0.07879945635795593]","[0.6525238752365112, 0.07800476998090744]","[0.6512197256088257, 0.07810693979263306]","[0.6529116034507751, 0.07646136730909348]","[0.654887855052948, 0.07451064884662628]","[0.6685726046562195, 0.08060014247894287]","[0.6716212034225464, 0.07498749345541]","[0.6565878987312317, 0.11878638714551926]","[0.6574691534042358, 0.11783625185489655]","[0.6921079754829407, 0.17926256358623505]","[0.7389691472053528, 0.1659272015094757]","[0.7176929712295532, 0.35170409083366394]","[0.7840766310691833, 0.2944985628128052]","[0.6764796376228333, 0.43863868713378906]","[0.7522375583648682, 0.39255502820014954]","[0.6643990874290466, 0.4630891978740692]","[0.7462800741195679, 0.41385820508003235]","[0.6610316634178162, 0.4529434144496918]","[0.7387654185295105, 0.4086265563964844]","[0.6667188405990601, 0.44425031542778015]","[0.7388399839401245, 0.40115565061569214]","[0.7279647588729858, 0.5014616250991821]","[0.7506004571914673, 0.49056607484817505]","[0.7180980443954468, 0.7143731117248535]","[0.7007718682289124, 0.692729651927948]","[0.8575557470321655, 0.7526124715805054]","[0.6886047124862671, 0.881837785243988]","[0.881136417388916, 0.7212074398994446]","[0.6988036632537842, 0.9277850389480591]","[0.8784805536270142, 0.8776553869247437]","[0.6341348886489868, 0.8913702368736267]"
"[0.6333049535751343, 0.11129038780927658]","[0.6383653879165649, 0.08651623129844666]","[0.6408219337463379, 0.08510645478963852]","[0.6435898542404175, 0.08342794328927994]","[0.6362805366516113, 0.08737735450267792]","[0.6371311545372009, 0.08652529865503311]","[0.6383733749389648, 0.08514092117547989]","[0.6611576080322266, 0.08450192213058472]","[0.6550187468528748, 0.08361712843179703]","[0.645048975944519, 0.1266392320394516]","[0.642447829246521, 0.12749354541301727]","[0.687014639377594, 0.1834508627653122]","[0.6977382898330688, 0.18201541900634766]","[0.7156757712364197, 0.3506808280944824]","[0.7209100723266602, 0.3259522616863251]","[0.6721491813659668, 0.45667800307273865]","[0.6837657690048218, 0.42893821001052856]","[0.6587644815444946, 0.4836251437664032]","[0.676008939743042, 0.4596877098083496]","[0.6569818258285522, 0.4745493233203888]","[0.6719638109207153, 0.4546397626399994]","[0.6632486581802368, 0.46473562717437744]","[0.6782069802284241, 0.4447098672389984]","[0.7177610993385315, 0.5045991539955139]","[0.732607901096344, 0.4960523247718811]","[0.6788261532783508, 0.7145708799362183]","[0.6988723278045654, 0.6898965239524841]","[0.8008613586425781, 0.750403106212616]","[0.7028927206993103, 0.8778418898582458]","[0.8232199549674988, 0.7276301980018616]","[0.7203601002693176, 0.924297571182251]","[0.8291441202163696, 0.8552287817001343]","[0.646438717842102, 0.90888512134552]"
"[0.6067340970039368, 0.10694646090269089]","[0.6123447418212891, 0.08216129243373871]","[0.6148378849029541, 0.0809336006641388]","[0.6178615093231201, 0.0795070007443428]","[0.6099725961685181, 0.08298956602811813]","[0.6105301380157471, 0.08235865831375122]","[0.6113520860671997, 0.08142055571079254]","[0.6361686587333679, 0.08234354853630066]","[0.6283078193664551, 0.08203642815351486]","[0.616145670413971, 0.12589576840400696]","[0.6134235858917236, 0.12734714150428772]","[0.6730685830116272, 0.18092657625675201]","[0.6591655015945435, 0.19175347685813904]","[0.7027907371520996, 0.34728655219078064]","[0.678423285484314, 0.3389762341976166]","[0.6508419513702393, 0.45971786975860596]","[0.6383656859397888, 0.42031431198120117]","[0.6404992341995239, 0.4856514036655426]","[0.6273274421691895, 0.4389584958553314]","[0.6372411251068115, 0.47203096747398376]","[0.6263250112533569, 0.43249940872192383]","[0.6400187611579895, 0.46420779824256897]","[0.6292402744293213, 0.4240839183330536]","[0.6964126825332642, 0.5078569650650024]","[0.6983919143676758, 0.5061396956443787]","[0.6344611048698425, 0.6990007162094116]","[0.6975152492523193, 0.7030056715011597]","[0.7462261319160461, 0.755208432674408]","[0.7198567390441895, 0.8844013810157776]","[0.7714167237281799, 0.7318195700645447]","[0.7390841245651245, 0.9275060892105103]","[0.7691739797592163, 0.8251350522041321]","[0.658388078212738, 0.9164354801177979]"
"[0.5840397477149963, 0.09794533997774124]","[0.5898293256759644, 0.07564988732337952]","[0.5924108624458313, 0.07366862893104553]","[0.5954329967498779, 0.07146160304546356]","[0.5883391499519348, 0.07814578711986542]","[0.5895385146141052, 0.07799321413040161]","[0.5910311937332153, 0.07750687003135681]","[0.6153744459152222, 0.07550281286239624]","[0.609734058380127, 0.08103582262992859]","[0.5934804081916809, 0.11936058104038239]","[0.5916116237640381, 0.12326503545045853]","[0.6545549035072327, 0.17848952114582062]","[0.6339901089668274, 0.18537482619285583]","[0.6921688318252563, 0.32505977153778076]","[0.6545289158821106, 0.3246384561061859]","[0.6422025561332703, 0.44667887687683105]","[0.6185629367828369, 0.40583017468452454]","[0.6325862407684326, 0.46724438667297363]","[0.6072320938110352, 0.4261521100997925]","[0.627396821975708, 0.45448461174964905]","[0.6047550439834595, 0.42057812213897705]","[0.630001962184906, 0.44634148478507996]","[0.6093575358390808, 0.41164085268974304]","[0.673122763633728, 0.4906979501247406]","[0.6810387372970581, 0.49245741963386536]","[0.6053116321563721, 0.6565016508102417]","[0.6922008395195007, 0.6971715092658997]","[0.6984124183654785, 0.7690699100494385]","[0.7441532611846924, 0.866685152053833]","[0.7187615633010864, 0.7444664835929871]","[0.7658365368843079, 0.9110808372497559]","[0.6751111149787903, 0.8524358868598938]","[0.6967385411262512, 0.8994249105453491]"
"[0.5658509135246277, 0.0668686032295227]","[0.5716674327850342, 0.04589338228106499]","[0.5740954875946045, 0.044932231307029724]","[0.5767399668693542, 0.043556079268455505]","[0.5703622102737427, 0.0466889850795269]","[0.5716580152511597, 0.046468496322631836]","[0.5733135938644409, 0.04552934318780899]","[0.5952721834182739, 0.04881930351257324]","[0.5917991995811462, 0.05012181028723717]","[0.5764892101287842, 0.08561546355485916]","[0.5746577382087708, 0.08676235377788544]","[0.6328700184822083, 0.1552560031414032]","[0.6230888366699219, 0.17732588946819305]","[0.6907022595405579, 0.27331992983818054]","[0.6470025181770325, 0.3048638701438904]","[0.6400317549705505, 0.3940783739089966]","[0.600324273109436, 0.36557507514953613]","[0.6302832365036011, 0.42662468552589417]","[0.5841385126113892, 0.37769877910614014]","[0.6216026544570923, 0.41823023557662964]","[0.5831211805343628, 0.37175267934799194]","[0.6237852573394775, 0.4079468250274658]","[0.5889706611633301, 0.3673848509788513]","[0.6529167294502258, 0.4732152223587036]","[0.6700669527053833, 0.4678657650947571]","[0.5760716795921326, 0.6132241487503052]","[0.6916536688804626, 0.6663634181022644]","[0.644095778465271, 0.7743986248970032]","[0.7639136910438538, 0.8420953750610352]","[0.6669958233833313, 0.7832930088043213]","[0.7866004705429077, 0.8784812092781067]","[0.6024712324142456, 0.8533254265785217]","[0.7313355207443237, 0.8967726826667786]"
"[0.5548851490020752, 0.0472022220492363]","[0.5592024922370911, 0.022340763360261917]","[0.5612049698829651, 0.021717805415391922]","[0.5634410381317139, 0.020819170400500298]","[0.5581874251365662, 0.022215744480490685]","[0.5594151616096497, 0.021594569087028503]","[0.5610020756721497, 0.02045207843184471]","[0.5833112001419067, 0.024296097457408905]","[0.5816982984542847, 0.023761402815580368]","[0.5649132132530212, 0.06568311899900436]","[0.5635262727737427, 0.06600986421108246]","[0.6233073472976685, 0.13186529278755188]","[0.6146336197853088, 0.14763227105140686]","[0.6842755079269409, 0.2413974553346634]","[0.6337448358535767, 0.26370376348495483]","[0.6361396908760071, 0.3513786196708679]","[0.5914064645767212, 0.3159984052181244]","[0.624594509601593, 0.3867430090904236]","[0.5739725828170776, 0.3306327760219574]","[0.6161519289016724, 0.37535205483436584]","[0.5718829035758972, 0.3256317973136902]","[0.6187294721603394, 0.3645883798599243]","[0.5774694681167603, 0.32220014929771423]","[0.6364830136299133, 0.44776013493537903]","[0.6542595028877258, 0.4409080445766449]","[0.5624709129333496, 0.5881222486495972]","[0.6911736726760864, 0.6292884349822998]","[0.5952745676040649, 0.776579737663269]","[0.7758158445358276, 0.8027769923210144]","[0.61447674036026, 0.8200060725212097]","[0.7983863353729248, 0.8190353512763977]","[0.5439335107803345, 0.8344005942344666]","[0.7562621831893921, 0.8918193578720093]"
"[0.543774425983429, 0.03922028839588165]","[0.5485715270042419, 0.01500079594552517]","[0.5505884289741516, 0.014308970421552658]","[0.5527644753456116, 0.013549807481467724]","[0.5476452112197876, 0.014912975952029228]","[0.5490463972091675, 0.014081466011703014]","[0.5508149862289429, 0.01283346302807331]","[0.5727429389953613, 0.01705988496541977]","[0.5723029375076294, 0.015222348272800446]","[0.5545679926872253, 0.05548796057701111]","[0.5534244775772095, 0.05516111105680466]","[0.6130675077438354, 0.12042419612407684]","[0.601941704750061, 0.13451720774173737]","[0.6784712076187134, 0.22784613072872162]","[0.6201284527778625, 0.2531416714191437]","[0.6246312856674194, 0.33619606494903564]","[0.578650176525116, 0.3056141436100006]","[0.6133755445480347, 0.3697347044944763]","[0.563395619392395, 0.3249324560165405]","[0.6056816577911377, 0.358214408159256]","[0.5593425035476685, 0.3168625831604004]","[0.6082237958908081, 0.34840404987335205]","[0.5669549703598022, 0.31185489892959595]","[0.6200522184371948, 0.4421312212944031]","[0.6460202932357788, 0.4305359721183777]","[0.5560092329978943, 0.5840408802032471]","[0.690879225730896, 0.6150439977645874]","[0.5583089590072632, 0.7794274091720581]","[0.783008337020874, 0.7496997117996216]","[0.5698449611663818, 0.8323410749435425]","[0.8118714094161987, 0.754787266254425]","[0.5021156072616577, 0.796751081943512]","[0.7746950387954712, 0.8518247008323669]"
"[0.5376363396644592, 0.033206719905138016]","[0.5430624485015869, 0.010703188367187977]","[0.5452146530151367, 0.010183170437812805]","[0.54759681224823, 0.009623582474887371]","[0.5417107343673706, 0.01022255327552557]","[0.5429021716117859, 0.00909995473921299]","[0.5443964600563049, 0.007576382253319025]","[0.56694495677948, 0.013244896195828915]","[0.5646634697914124, 0.010050867684185505]","[0.5474469661712646, 0.049812622368335724]","[0.5457023978233337, 0.04952125623822212]","[0.6039547324180603, 0.12195956707000732]","[0.5960689783096313, 0.1229616031050682]","[0.671838104724884, 0.2331191450357437]","[0.6133800148963928, 0.2535930275917053]","[0.6102091073989868, 0.33836573362350464]","[0.576711118221283, 0.29673293232917786]","[0.5954850912094116, 0.3661690950393677]","[0.5612523555755615, 0.3156663179397583]","[0.5887454152107239, 0.3517259955406189]","[0.5559619665145874, 0.30955684185028076]","[0.5932372212409973, 0.34406304359436035]","[0.5618194937705994, 0.3048318028450012]","[0.6128365397453308, 0.438718318939209]","[0.6340359449386597, 0.4232965111732483]","[0.5572985410690308, 0.5961147546768188]","[0.6760876774787903, 0.6079984307289124]","[0.5403642654418945, 0.7809755802154541]","[0.783394455909729, 0.6987763047218323]","[0.5465211868286133, 0.8323695063591003]","[0.8172647356987, 0.6924251317977905]","[0.48208826780319214, 0.782979428768158]","[0.7909024953842163, 0.8034722805023193]"
"[0.5322534441947937, 0.03706953674554825]","[0.537014901638031, 0.01450380776077509]","[0.539101243019104, 0.013817066326737404]","[0.5414093732833862, 0.013084410689771175]","[0.536011278629303, 0.014200862497091293]","[0.5373928546905518, 0.013116319663822651]","[0.5390943288803101, 0.011644721031188965]","[0.5619155168533325, 0.01653054542839527]","[0.5604133009910583, 0.013813323341310024]","[0.5421027541160583, 0.05405965447425842]","[0.5409911870956421, 0.05408938601613045]","[0.595876157283783, 0.12768374383449554]","[0.5941067934036255, 0.1214081346988678]","[0.6611416339874268, 0.2499292641878128]","[0.6232379674911499, 0.2472623884677887]","[0.5956026911735535, 0.348013699054718]","[0.5872198343276978, 0.30854231119155884]","[0.5787478685379028, 0.3738604784011841]","[0.5682172775268555, 0.3292432725429535]","[0.5710163116455078, 0.3553462028503418]","[0.5633276700973511, 0.3221968710422516]","[0.5758460760116577, 0.34911224246025085]","[0.5686765313148499, 0.3179360628128052]","[0.6065837740898132, 0.44260042905807495]","[0.6330505013465881, 0.42757779359817505]","[0.5641191601753235, 0.6105029582977295]","[0.6651003360748291, 0.6096381545066833]","[0.5453664064407349, 0.7813100218772888]","[0.7766128778457642, 0.6541562080383301]","[0.5520679354667664, 0.8303033709526062]","[0.8021535873413086, 0.633771538734436]","[0.48826488852500916, 0.786316990852356]","[0.7932020425796509, 0.7419347167015076]"
"[0.530980110168457, 0.04013136774301529]","[0.5348714590072632, 0.016708437353372574]","[0.536744236946106, 0.01644669845700264]","[0.5388727188110352, 0.015982767567038536]","[0.5341297388076782, 0.01680031046271324]","[0.5353618860244751, 0.01655362918972969]","[0.5369630455970764, 0.015833357349038124]","[0.5579888224601746, 0.020952289924025536]","[0.5558716654777527, 0.019270651042461395]","[0.5402389764785767, 0.058979976922273636]","[0.5394592881202698, 0.06051357463002205]","[0.592498242855072, 0.1413552463054657]","[0.5916571617126465, 0.12542609870433807]","[0.6458052396774292, 0.2673296332359314]","[0.6193438768386841, 0.24771641194820404]","[0.5851243734359741, 0.3538878262042999]","[0.5858750343322754, 0.3398744463920593]","[0.5705448389053345, 0.375277578830719]","[0.5731595754623413, 0.3699466586112976]","[0.5643723607063293, 0.36197513341903687]","[0.5690329670906067, 0.3598252236843109]","[0.5690714716911316, 0.3550336956977844]","[0.5730515718460083, 0.35104623436927795]","[0.6056324243545532, 0.44806191325187683]","[0.6318190693855286, 0.4346112906932831]","[0.5642247796058655, 0.6157629489898682]","[0.657848596572876, 0.6158868074417114]","[0.5655182600021362, 0.7960309386253357]","[0.7707087397575378, 0.6225621700286865]","[0.5812336802482605, 0.8424144387245178]","[0.7921803593635559, 0.5969032645225525]","[0.5164125561714172, 0.8011966943740845]","[0.7743039131164551, 0.710824191570282]"
"[0.5338222980499268, 0.07515300065279007]","[0.5367618799209595, 0.05270270258188248]","[0.5384576916694641, 0.052309878170490265]","[0.5404181480407715, 0.05177640542387962]","[0.5362509489059448, 0.05279562622308731]","[0.5374792218208313, 0.052437566220760345]","[0.5390248894691467, 0.051697053015232086]","[0.5585188269615173, 0.05507264286279678]","[0.5573707222938538, 0.05395633354783058]","[0.5436463952064514, 0.093471460044384]","[0.5427480936050415, 0.09571214020252228]","[0.5961291790008545, 0.16867958009243011]","[0.5975294709205627, 0.1499577760696411]","[0.6329097151756287, 0.3120460510253906]","[0.6193705201148987, 0.29020631313323975]","[0.5724540948867798, 0.388948529958725]","[0.5835327506065369, 0.38255810737609863]","[0.5594198703765869, 0.41481268405914307]","[0.5697982311248779, 0.4116409718990326]","[0.5547893047332764, 0.4026077389717102]","[0.5669835209846497, 0.40727195143699646]","[0.5595018267631531, 0.393078476190567]","[0.5733271837234497, 0.3981744945049286]","[0.6096605062484741, 0.4501568377017975]","[0.63133704662323, 0.43781569600105286]","[0.5728126168251038, 0.6285844445228577]","[0.6358685493469238, 0.6176440715789795]","[0.5998073220252991, 0.8021136522293091]","[0.7373194098472595, 0.6114580631256104]","[0.6170922517776489, 0.8411527276039124]","[0.7497115135192871, 0.5795304775238037]","[0.5539954900741577, 0.8248403668403625]","[0.7616284489631653, 0.6869856119155884]"
"[0.535620391368866, 0.0891522616147995]","[0.5387147665023804, 0.06859583407640457]","[0.5403436422348022, 0.06819356977939606]","[0.5422319173812866, 0.06768124550580978]","[0.538051962852478, 0.06908285617828369]","[0.5390685200691223, 0.06901131570339203]","[0.5402944087982178, 0.06869356334209442]","[0.5589296221733093, 0.07187798619270325]","[0.556449830532074, 0.072123683989048]","[0.5458848476409912, 0.10712871700525284]","[0.5445986986160278, 0.10882237553596497]","[0.5986695885658264, 0.18134459853172302]","[0.5950493216514587, 0.16617338359355927]","[0.6219545006752014, 0.34267616271972656]","[0.6185905337333679, 0.31287047266960144]","[0.5574455261230469, 0.4041106700897217]","[0.5920745134353638, 0.4114641845226288]","[0.5437073111534119, 0.424457848072052]","[0.5806286931037903, 0.43898510932922363]","[0.5407121777534485, 0.41391152143478394]","[0.577127993106842, 0.43040257692337036]","[0.5467443466186523, 0.4055321514606476]","[0.5825214982032776, 0.4208868741989136]","[0.6176810264587402, 0.4619845449924469]","[0.6235503554344177, 0.44623759388923645]","[0.5880699753761292, 0.6500564813613892]","[0.6000174283981323, 0.620110273361206]","[0.6465466022491455, 0.8107346296310425]","[0.7055020332336426, 0.6085466742515564]","[0.6665115356445312, 0.8476148247718811]","[0.7241719365119934, 0.5948183536529541]","[0.5962001085281372, 0.8421854376792908]","[0.7307871580123901, 0.6959418654441833]"
"[0.5390185713768005, 0.08801113069057465]","[0.5408347845077515, 0.06740602105855942]","[0.5419603586196899, 0.06734111160039902]","[0.5433021783828735, 0.0672619491815567]","[0.5412031412124634, 0.06709958612918854]","[0.5424652695655823, 0.06684746593236923]","[0.5439573526382446, 0.06641647964715958]","[0.5588778853416443, 0.07305020838975906]","[0.5593289136886597, 0.07068490236997604]","[0.5491711497306824, 0.108059361577034]","[0.5490054488182068, 0.10739058256149292]","[0.5899327993392944, 0.18132145702838898]","[0.5991495847702026, 0.16357694566249847]","[0.6133098006248474, 0.3416215479373932]","[0.6389797925949097, 0.2804345190525055]","[0.5534435510635376, 0.3998638689517975]","[0.6356227397918701, 0.3023356795310974]","[0.540343701839447, 0.4147169291973114]","[0.6403612494468689, 0.30850255489349365]","[0.538455605506897, 0.40357881784439087]","[0.6284054517745972, 0.2998848259449005]","[0.543685793876648, 0.3970737159252167]","[0.639116644859314, 0.30461791157722473]","[0.6223593354225159, 0.46372365951538086]","[0.6320470571517944, 0.4441470205783844]","[0.6169130802154541, 0.6564772129058838]","[0.5809667110443115, 0.5919056534767151]","[0.6872285604476929, 0.811199426651001]","[0.6656229496002197, 0.6254861950874329]","[0.7102522850036621, 0.8448038101196289]","[0.6861478686332703, 0.6175717711448669]","[0.6496185064315796, 0.8451827764511108]","[0.6562776565551758, 0.6940165162086487]"
"[0.541541337966919, 0.0853240042924881]","[0.5434542298316956, 0.06334742158651352]","[0.5444091558456421, 0.06300952285528183]","[0.5454896092414856, 0.062627874314785]","[0.5442928671836853, 0.06367696076631546]","[0.54571133852005, 0.06361021101474762]","[0.5473250150680542, 0.06324006617069244]","[0.5609590411186218, 0.0679231509566307]","[0.5630836486816406, 0.06725422292947769]","[0.5508626103401184, 0.10417163372039795]","[0.5513712167739868, 0.10444989800453186]","[0.5827714800834656, 0.1761472523212433]","[0.6116213202476501, 0.14919088780879974]","[0.6048117280006409, 0.32835838198661804]","[0.6658053398132324, 0.23450882732868195]","[0.5603240728378296, 0.3699108064174652]","[0.6387614011764526, 0.3009586036205292]","[0.5481664538383484, 0.388205885887146]","[0.6361783742904663, 0.3175002634525299]","[0.5449005961418152, 0.36865437030792236]","[0.6277332901954651, 0.31054338812828064]","[0.549271821975708, 0.3613494336605072]","[0.6301461458206177, 0.3079304099082947]","[0.6278130412101746, 0.4596658945083618]","[0.6316254138946533, 0.4399884045124054]","[0.655890941619873, 0.655188262462616]","[0.5680314898490906, 0.5610477924346924]","[0.7259303331375122, 0.80979323387146]","[0.6490913033485413, 0.6342394948005676]","[0.7511002421379089, 0.8423594236373901]","[0.6643756031990051, 0.6765855550765991]","[0.6850951910018921, 0.8649022579193115]","[0.6198363304138184, 0.7223852276802063]"
